0;0.1339195;0.03138347
1;0.1280784;0.03580802
2;0.1189178;0.04154167
3;0.1109094;0.04697904
4;0.1076061;0.04953466
5;0.1066555;0.0496397
6;0.1062204;0.0490587
7;0.1063815;0.05050928
8;0.1046171;0.05078094
9;0.1043432;0.05060872
10;0.1032152;0.05170483
11;0.1034328;0.0522862
12;0.1022001;0.05212064
13;0.1038839;0.05034476
14;0.1031749;0.05113193
15;0.1038598;0.05126801
16;0.1031024;0.05105783
17;0.1026915;0.05167626
18;0.1016441;0.05241663
19;0.1010399;0.05217226
20;0.1021517;0.05206668
21;0.1022484;0.0521358
22;0.1035777;0.05149733
23;0.1065749;0.04973889
24;0.1149458;0.04442661
25;0.1208676;0.04124717
26;0.1247267;0.03698303
27;0.1270068;0.03610015
28;0.1269423;0.03635812
29;0.1256694;0.03717809
30;0.1245576;0.03884447
31;0.1254196;0.03745452
32;0.1259756;0.03699985
33;0.1237196;0.03807626
34;0.1225111;0.03961893
35;0.1224144;0.0393823
36;0.1226159;0.03885777
37;0.123067;0.03982493
38;0.1223903;0.03978069
39;0.1224467;0.03940358
40;0.1220117;0.03961542
41;0.1225595;0.03963621
42;0.1253793;0.03762652
43;0.1248315;0.03783452
44;0.1231798;0.03952184
45;0.1215443;0.03954468
46;0.1219633;0.03975877
47;0.1181444;0.04213595
48;0.1183378;0.04233463
49;0.1204003;0.0407037
50;0.1219794;0.03947699
51;0.1232443;0.03866885
52;0.1263139;0.03606958
53;0.1286424;0.0345437
54;0.1308096;0.03346875
55;0.1314622;0.03248745
56;0.1313092;0.03284809
57;0.1246945;0.03777838
58;0.1144463;0.0447468
59;0.103892;0.05017137
60;0.1010479;0.05235571
61;0.1023048;0.05200902
62;0.1051327;0.05020087
63;0.1077914;0.04861618
64;0.1100715;0.04680359
65;0.1139307;0.04415548
66;0.1178785;0.04190752
67;0.1233974;0.038618
68;0.1313978;0.03268805
69;0.1483331;0.02134811
70;0.1609338;0.0130108
71;0.1686281;0.009583485
72;0.1744934;0.007609425
73;0.1784814;0.006296095
74;0.1821715;0.005892899
75;0.1866027;0.005652262
76;0.192533;0.004704189
77;0.1986153;0.002996162
78;0.2057984;0.00310427
79;0.2143759;0.002304596
80;0.2339785;0.002718785
81;0.2378371;0.004343979
82;0.2553289;0.004319772
83;0.28447;0.004500231
84;0.3703876;0.006413326
85;0.4138795;0.001202957
86;0.4138625;0.005572569
87;0.4125644;0.001363243
88;0.2824238;0.0006786894
89;0.25806;0.001222505
90;0.2428489;0.00274999
91;0.2296116;0.001971043
92;0.2411973;0.002243471
93;0.2062561;0.002262032
94;0.1956344;0.003314806
95;0.1861923;0.005634908
96;0.175436;0.007433538
97;0.1679916;0.0104082
98;0.1593144;0.01421493
99;0.1514913;0.01900694
100;0.1434909;0.02446724
101;0.1354825;0.02997457
102;0.1282556;0.03583814
103;0.1211334;0.04027485
104;0.115534;0.04404095
105;0.1100876;0.04747814
106;0.1050441;0.05037891
107;0.1008868;0.05267639
108;0.09652809;0.05450253
109;0.09374849;0.05559127
110;0.09195991;0.05584936
111;0.1037953;0.05054681
112;0.123349;0.03883586
113;0.1333797;0.03094015
114;0.1395915;0.02683171
115;0.137529;0.02908983
116;0.1322034;0.03246068
117;0.1265557;0.03626254
118;0.1151714;0.04409654
119;0.1000086;0.0534647
120;0.08988125;0.05723686
121;0.08561924;0.05769406
122;0.08411262;0.05814717
123;0.08732724;0.05687799
124;0.09164568;0.0560765
125;0.09690676;0.05436162
126;0.09873562;0.05397158
127;0.09759962;0.05462723
128;0.09615747;0.05511737
129;0.09525511;0.05471544
130;0.09518261;0.05482104
131;0.09504564;0.05461979
132;0.09357122;0.05570481
133;0.0928381;0.05606417
134;0.09141205;0.05636804
135;0.09032436;0.05659472
136;0.08940591;0.05672882
137;0.08807654;0.05774613
138;0.0866505;0.05774125
139;0.08537754;0.05781102
140;0.0850633;0.05808934
141;0.08414484;0.05771571
142;0.08468466;0.05753994
143;0.08483771;0.05776891
144;0.08413678;0.05789953
145;0.08381451;0.05822687
146;0.08316192;0.05922621
147;0.08187283;0.05926457
148;0.08156669;0.05865237
149;0.0821629;0.05901005
150;0.08203398;0.05890837
151;0.08126051;0.06040081
152;0.07990699;0.06077476
153;0.07934299;0.06017033
154;0.07901269;0.06055688
155;0.07811031;0.06008859
156;0.07917383;0.05989496
157;0.07885155;0.05972521
158;0.07885959;0.0600877
159;0.07874681;0.06039635
160;0.07837621;0.06043904
161;0.07794917;0.06114541
162;0.07754633;0.0606903
163;0.07754635;0.06108974
164;0.07816671;0.06092481
165;0.07867429;0.06061153
166;0.07849705;0.0609572
167;0.07801365;0.06074992
168;0.07798948;0.06062263
169;0.07862595;0.06018679
170;0.07887571;0.06027176
171;0.07888379;0.06093226
172;0.07823924;0.06034046
173;0.07848094;0.06056168
174;0.07844872;0.06025131
175;0.07982641;0.06032064
176;0.07926244;0.05992605
177;0.07957664;0.0596975
178;0.07935106;0.05982531
179;0.07935106;0.06022533
