0;0.1305034;0.03452979
1;0.1278769;0.03736238
2;0.1287713;0.03650435
3;0.1305196;0.03642103
4;0.1304471;0.03636932
5;0.1307532;0.0355449
6;0.1314461;0.03524838
7;0.1314058;0.03420919
8;0.133839;0.03301843
9;0.1349508;0.03203483
10;0.140091;0.02826909
11;0.1471165;0.02345169
12;0.1527643;0.01910791
13;0.1520634;0.01949791
14;0.1445061;0.02564799
15;0.1369166;0.03167442
16;0.1304712;0.03574677
17;0.1298106;0.03646543
18;0.1417749;0.02706077
19;0.1390597;0.02835523
20;0.1357887;0.03110274
21;0.131865;0.03436567
22;0.1285215;0.03724726
23;0.1269585;0.03743391
24;0.1272405;0.03751862
25;0.1280059;0.03686201
26;0.1272566;0.03654848
27;0.1236874;0.03984695
28;0.1210851;0.04141494
29;0.1177335;0.04475206
30;0.1176126;0.04503867
31;0.120078;0.04377529
32;0.1215202;0.04137634
33;0.1249362;0.03946289
34;0.1246784;0.03935783
35;0.1248154;0.03944897
36;0.1245253;0.03959033
37;0.1243964;0.03978361
38;0.124485;0.04093859
39;0.1237277;0.04082995
40;0.1241789;0.04075618
41;0.1211818;0.04251698
42;0.1218666;0.0418731
43;0.1236794;0.04045354
44;0.1249121;0.03904197
45;0.1258306;0.03828537
46;0.128457;0.03715039
47;0.1307049;0.0355017
48;0.1326466;0.03408925
49;0.1379882;0.0296263
50;0.1424597;0.0266401
51;0.1464075;0.02318783
52;0.1502345;0.0205033
53;0.1538681;0.01846809
54;0.1581704;0.01631127
55;0.1617234;0.0136822
56;0.1663561;0.01118671
57;0.1708033;0.009494001
58;0.176153;0.007887006
59;0.1816075;0.006103066
60;0.1912676;0.00442022
61;0.2232389;0.001591002
62;0.211135;0.003578368
63;0.2403112;0.003098023
64;0.2778476;0.0009734993
65;0.406539;0.001752871
66;0.4175132;0.00375674
67;0.4179881;0.00668089
68;0.4149016;0.003451581
69;0.2646909;0.001491939
70;0.2249307;0.003149937
71;0.2100408;0.002233422
72;0.201622;0.003498824
73;0.2475622;0.002385387
74;0.185942;0.004938073
75;0.1763383;0.007318501
76;0.1704489;0.00980566
77;0.164648;0.01155438
78;0.1602652;0.0141031
79;0.1553264;0.0167194
80;0.151016;0.01975775
81;0.1460853;0.02330839
82;0.1422663;0.02581842
83;0.1391241;0.02906268
84;0.1358934;0.03099039
85;0.1351442;0.03161427
86;0.1353295;0.03090364
87;0.1366991;0.03001533
88;0.1368039;0.02996011
89;0.1362399;0.03066601
90;0.1380446;0.02896095
91;0.1395834;0.02785296
92;0.1406469;0.02735678
93;0.1408;0.02699295
94;0.1391564;0.02803871
95;0.140663;0.02727856
96;0.1481155;0.02172601
97;0.1521278;0.01924281
98;0.1531833;0.01830807
99;0.1494046;0.02192456
100;0.1429592;0.02563933
101;0.1377303;0.0292196
102;0.1371422;0.03007679
103;0.1539164;0.01814684
104;0.1624324;0.01297909
105;0.168193;0.01042977
106;0.1681527;0.01093484
107;0.1649622;0.01191714
108;0.1620135;0.01365287
109;0.1600879;0.01447597
110;0.1587424;0.01494544
111;0.1568491;0.01633115
112;0.1550202;0.01709595
113;0.1522084;0.01866934
114;0.1480833;0.02165127
115;0.1436682;0.02471283
116;0.1392934;0.02815211
117;0.1339276;0.0335844
118;0.1291338;0.03739034
119;0.1248879;0.04004422
120;0.1213912;0.04204535
121;0.1171937;0.04456394
122;0.1135359;0.04689544
123;0.1081056;0.05158536
124;0.1042304;0.05206348
125;0.1022725;0.05295945
126;0.1000972;0.05418856
127;0.09858253;0.055093
128;0.09774464;0.05520757
129;0.09573852;0.05599735
130;0.09539207;0.05643739
131;0.09541625;0.05559216
132;0.09469116;0.05657081
133;0.09390963;0.05681113
134;0.09184712;0.05738418
135;0.09016325;0.05772335
136;0.08902723;0.05849648
137;0.08842297;0.05848271
138;0.08720641;0.05894139
139;0.0865538;0.05880733
140;0.08550644;0.05855505
141;0.08584482;0.05963479
142;0.0850069;0.05998697
143;0.08426569;0.05927611
144;0.08543391;0.05815385
145;0.08577231;0.05913372
146;0.0857159;0.05919028
147;0.08532918;0.05956526
148;0.08437849;0.05952916
149;0.08531307;0.05916803
150;0.08596565;0.05836295
151;0.0873595;0.0596266
152;0.08839074;0.05899611
153;0.08705333;0.05874595
154;0.08698885;0.05890221
155;0.08724669;0.05877587
156;0.1025304;0.05380731
157;0.1535781;0.01863353
158;0.1622471;0.01347325
159;0.1678949;0.01078036
160;0.1455293;0.02553591
161;0.09202435;0.05767074
162;0.09134757;0.05788691
163;0.09175043;0.05817611
164;0.09162959;0.0577106
165;0.09116226;0.0577318
166;0.09138788;0.05819039
167;0.09245943;0.0577683
168;0.09316034;0.05725152
169;0.09455416;0.05697317
170;0.09391767;0.05744876
171;0.09408689;0.05665154
172;0.09457833;0.05703073
173;0.09543235;0.05640371
174;0.09696314;0.05598394
175;0.09847784;0.05504095
176;0.09838922;0.05582265
177;0.09784939;0.05580952
178;0.09833281;0.05555188
179;0.09867121;0.05480299
